:::MLLOG {"namespace": "", "time_ms": 1634342508945, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "maskrcnn", "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 77}}
:::MLLOG {"namespace": "", "time_ms": 1634343101665, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11488.884352192406, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343102822, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023668998894484147, "data": 0.0006083046353381613, "loss": 0.8327109003180395, "loss_classifier": 0.28025446360576495, "loss_box_reg": 0.1240995756982259, "loss_mask": 0.3070497518283841, "loss_objectness": 0.05992698062980629, "loss_rpn_box_reg": 0.06138012822154095, "throughput": 11491.825286425072}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 4600}}
:::MLLOG {"namespace": "", "time_ms": 1634343102822, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11491.825286425072, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343103956, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023658429422686176, "data": 0.0006029119286485898, "loss": 0.8310169853590509, "loss_classifier": 0.2794353664358978, "loss_box_reg": 0.12387796678231049, "loss_mask": 0.30637260288881357, "loss_objectness": 0.05973802214187961, "loss_rpn_box_reg": 0.06159302678110434, "throughput": 11496.959292622272}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 4650}}
:::MLLOG {"namespace": "", "time_ms": 1634343103956, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11496.959292622272, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343105107, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023651560671786045, "data": 0.0005976415695028102, "loss": 0.8299203982869996, "loss_classifier": 0.27890746201339, "loss_box_reg": 0.12387819220907591, "loss_mask": 0.3059117668843333, "loss_objectness": 0.05966487064600942, "loss_rpn_box_reg": 0.061558106194626934, "throughput": 11500.298173746685}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 4700}}
:::MLLOG {"namespace": "", "time_ms": 1634343105107, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11500.298173746685, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343105583, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.30232921410849506, "SEGM": 0.28709006242923013}, "metadata": {"file": "tools/train_mlperf.py", "lineno": 282, "epoch_num": 10}}
:::MLLOG {"namespace": "", "time_ms": 1634343105584, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 283, "epoch_num": 10}}
:::MLLOG {"namespace": "", "time_ms": 1634343106269, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023647355280424418, "data": 0.0005964104501824629, "loss": 0.8283148586467692, "loss_classifier": 0.278276618361179, "loss_box_reg": 0.12371081181077583, "loss_mask": 0.3052865580281145, "loss_objectness": 0.05952130084367175, "loss_rpn_box_reg": 0.06151956926026201, "throughput": 11502.34336036576}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 4750}}
:::MLLOG {"namespace": "", "time_ms": 1634343106269, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11502.34336036576, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343106316, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 294, "epoch_num": 11}}
:::MLLOG {"namespace": "", "time_ms": 1634343106316, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 295, "first_epoch_num": 11}}
:::MLLOG {"namespace": "", "time_ms": 1634343106316, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 296, "epoch_num": 11}}
:::MLLOG {"namespace": "", "time_ms": 1634343106318, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 336, "first_epoch_num": 12, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634343106318, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 337, "epoch_num": 12}}
:::MLLOG {"namespace": "", "time_ms": 1634343107430, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023642885486284893, "data": 0.0005935632685820262, "loss": 0.8270203526923433, "loss_classifier": 0.27785190473029314, "loss_box_reg": 0.12353519613749038, "loss_mask": 0.3049491491005756, "loss_objectness": 0.059273925112405174, "loss_rpn_box_reg": 0.06141017724043574, "throughput": 11504.517930257949}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 4800}}
:::MLLOG {"namespace": "", "time_ms": 1634343107430, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11504.517930257949, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343108579, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023636099087823298, "data": 0.0005885100610477409, "loss": 0.8259167604440266, "loss_classifier": 0.2773893254287733, "loss_box_reg": 0.12343405415766019, "loss_mask": 0.3045686799095771, "loss_objectness": 0.059159205164568324, "loss_rpn_box_reg": 0.06136549543974979, "throughput": 11507.821108269398}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 4850}}
:::MLLOG {"namespace": "", "time_ms": 1634343108580, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11507.821108269398, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343109712, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02362597587157269, "data": 0.000583572971577547, "loss": 0.8236002765687145, "loss_classifier": 0.27646807485003483, "loss_box_reg": 0.12307008055610089, "loss_mask": 0.30420174797806815, "loss_objectness": 0.05883674374192345, "loss_rpn_box_reg": 0.06102362914963959, "throughput": 11512.751959053534}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 4900}}
:::MLLOG {"namespace": "", "time_ms": 1634343109712, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11512.751959053534, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343110848, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023616852712149573, "data": 0.0005787493965842507, "loss": 0.8217529542066834, "loss_classifier": 0.27577523242705737, "loss_box_reg": 0.12279307313697282, "loss_mask": 0.3036721114836859, "loss_objectness": 0.05871516229415482, "loss_rpn_box_reg": 0.060797374537069855, "throughput": 11517.199320130872}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 4950}}
:::MLLOG {"namespace": "", "time_ms": 1634343110848, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11517.199320130872, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343111983, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023607736110687255, "data": 0.0005740091323852539, "loss": 0.8194317067965865, "loss_classifier": 0.2747429062016774, "loss_box_reg": 0.12244527457739414, "loss_mask": 0.303017957932502, "loss_objectness": 0.058427365479245784, "loss_rpn_box_reg": 0.060798202336669056, "throughput": 11521.646917972164}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5000}}
:::MLLOG {"namespace": "", "time_ms": 1634343111983, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11521.646917972164, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343113115, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023598164284583365, "data": 0.0005693799198263943, "loss": 0.8175905422704055, "loss_classifier": 0.2740690533359913, "loss_box_reg": 0.12222181736400518, "loss_mask": 0.3024523324320222, "loss_objectness": 0.05819665203590204, "loss_rpn_box_reg": 0.06065068675714212, "throughput": 11526.320298469023}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5050}}
:::MLLOG {"namespace": "", "time_ms": 1634343113115, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11526.320298469023, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343114267, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023592591753192976, "data": 0.0005648368947646197, "loss": 0.8163517015471178, "loss_classifier": 0.27369007469625123, "loss_box_reg": 0.12204213306537155, "loss_mask": 0.3019236874741082, "loss_objectness": 0.05811259255616688, "loss_rpn_box_reg": 0.06058321344771399, "throughput": 11529.042796376452}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5100}}
:::MLLOG {"namespace": "", "time_ms": 1634343114267, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11529.042796376452, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343115406, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023584761249208913, "data": 0.0005604051849217091, "loss": 0.8152992761106167, "loss_classifier": 0.27337175209052605, "loss_box_reg": 0.121996688409222, "loss_mask": 0.3014686894431276, "loss_objectness": 0.0579526883461377, "loss_rpn_box_reg": 0.060509457502526696, "throughput": 11532.87061615362}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5150}}
:::MLLOG {"namespace": "", "time_ms": 1634343115406, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11532.87061615362, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343115454, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.3096697629298382, "SEGM": 0.29151117652296377}, "metadata": {"file": "tools/train_mlperf.py", "lineno": 282, "epoch_num": 11}}
:::MLLOG {"namespace": "", "time_ms": 1634343115454, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 283, "epoch_num": 11}}
:::MLLOG {"namespace": "", "time_ms": 1634343116183, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 294, "epoch_num": 12}}
:::MLLOG {"namespace": "", "time_ms": 1634343116183, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 295, "first_epoch_num": 12}}
:::MLLOG {"namespace": "", "time_ms": 1634343116183, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 296, "epoch_num": 12}}
:::MLLOG {"namespace": "", "time_ms": 1634343116185, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 336, "first_epoch_num": 13, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634343116185, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 337, "epoch_num": 13}}
:::MLLOG {"namespace": "", "time_ms": 1634343116570, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02358188413656675, "data": 0.0005603224039077759, "loss": 0.8140415784630638, "loss_classifier": 0.2730119739855693, "loss_box_reg": 0.1218690459762109, "loss_mask": 0.30096375303486217, "loss_objectness": 0.05782361628845907, "loss_rpn_box_reg": 0.06037318885547813, "throughput": 11534.27768641391}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5200}}
:::MLLOG {"namespace": "", "time_ms": 1634343116570, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11534.27768641391, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343117707, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023573804628281365, "data": 0.0005560004824683779, "loss": 0.8121426926695166, "loss_classifier": 0.27239364318296844, "loss_box_reg": 0.12167477187386759, "loss_mask": 0.30021091180826937, "loss_objectness": 0.05763271701300428, "loss_rpn_box_reg": 0.060230648442003126, "throughput": 11538.230857893981}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5250}}
:::MLLOG {"namespace": "", "time_ms": 1634343117707, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11538.230857893981, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343118859, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02356873705702008, "data": 0.0005517706331217064, "loss": 0.8109963625205575, "loss_classifier": 0.27210964463646786, "loss_box_reg": 0.12163476209038658, "loss_mask": 0.2997152274671309, "loss_objectness": 0.05745279767673533, "loss_rpn_box_reg": 0.060083930328110685, "throughput": 11540.711720867677}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5300}}
:::MLLOG {"namespace": "", "time_ms": 1634343118859, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11540.711720867677, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343120016, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023564735840414172, "data": 0.0005476017087419457, "loss": 0.8090228467636577, "loss_classifier": 0.27129258025746583, "loss_box_reg": 0.12141637930081828, "loss_mask": 0.29921324506889435, "loss_objectness": 0.057172808710520516, "loss_rpn_box_reg": 0.059927833106404274, "throughput": 11542.671296722643}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5350}}
:::MLLOG {"namespace": "", "time_ms": 1634343120016, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11542.671296722643, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343121156, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023557775285508897, "data": 0.0005435338285234239, "loss": 0.8069369654040094, "loss_classifier": 0.270514035949061, "loss_box_reg": 0.12116816884843393, "loss_mask": 0.2985619457155742, "loss_objectness": 0.05687907984618235, "loss_rpn_box_reg": 0.05981373473768043, "throughput": 11546.081779942755}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5400}}
:::MLLOG {"namespace": "", "time_ms": 1634343121157, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11546.081779942755, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343122287, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023549120141825544, "data": 0.0005394959668500708, "loss": 0.8047838910778454, "loss_classifier": 0.26967378935977443, "loss_box_reg": 0.12087800719400339, "loss_mask": 0.29786449360533046, "loss_objectness": 0.05659478368767358, "loss_rpn_box_reg": 0.05977281694626289, "throughput": 11550.325377842944}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5450}}
:::MLLOG {"namespace": "", "time_ms": 1634343122287, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11550.325377842944, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343123424, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023541694034229625, "data": 0.0005355581370267001, "loss": 0.8024134847772393, "loss_classifier": 0.2689157717324878, "loss_box_reg": 0.12067062314355238, "loss_mask": 0.2970469931858507, "loss_objectness": 0.056308830176226114, "loss_rpn_box_reg": 0.0594712662306007, "throughput": 11553.968869211874}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5500}}
:::MLLOG {"namespace": "", "time_ms": 1634343123424, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11553.968869211874, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343124576, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023537154412484385, "data": 0.0005316704672736091, "loss": 0.7995812342007149, "loss_classifier": 0.2678960098348441, "loss_box_reg": 0.12021244539804758, "loss_mask": 0.2963565606355399, "loss_objectness": 0.05595441856866216, "loss_rpn_box_reg": 0.059161799474292766, "throughput": 11556.197288476298}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5550}}
:::MLLOG {"namespace": "", "time_ms": 1634343124576, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11556.197288476298, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343125351, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.3189389560853699, "SEGM": 0.2976233668649559}, "metadata": {"file": "tools/train_mlperf.py", "lineno": 282, "epoch_num": 12}}
:::MLLOG {"namespace": "", "time_ms": 1634343125351, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 283, "epoch_num": 12}}
:::MLLOG {"namespace": "", "time_ms": 1634343125717, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02353072383574077, "data": 0.0005297869443893433, "loss": 0.7973442780645564, "loss_classifier": 0.2671464263330563, "loss_box_reg": 0.11990659716115999, "loss_mask": 0.2955694033484906, "loss_objectness": 0.05566154793769653, "loss_rpn_box_reg": 0.0590603029976884, "throughput": 11559.35541544454}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5600}}
:::MLLOG {"namespace": "", "time_ms": 1634343125717, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11559.35541544454, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343126080, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 294, "epoch_num": 13}}
:::MLLOG {"namespace": "", "time_ms": 1634343126080, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 295, "first_epoch_num": 13}}
:::MLLOG {"namespace": "", "time_ms": 1634343126080, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 296, "epoch_num": 13}}
:::MLLOG {"namespace": "", "time_ms": 1634343126082, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 336, "first_epoch_num": 14, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634343126082, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 337, "epoch_num": 14}}
:::MLLOG {"namespace": "", "time_ms": 1634343126856, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02352413489755276, "data": 0.0005283370904162922, "loss": 0.7952831520628085, "loss_classifier": 0.26635911326134265, "loss_box_reg": 0.11964194615018119, "loss_mask": 0.2949613918937677, "loss_objectness": 0.05542985133497061, "loss_rpn_box_reg": 0.058890849135551974, "throughput": 11562.59310638014}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5650}}
:::MLLOG {"namespace": "", "time_ms": 1634343126856, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11562.59310638014, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343128001, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.0235188308933325, "data": 0.0005246494945726896, "loss": 0.7937455544581539, "loss_classifier": 0.2657234402239862, "loss_box_reg": 0.1194838056012498, "loss_mask": 0.29441447795287035, "loss_objectness": 0.05522550532594323, "loss_rpn_box_reg": 0.05889832500257622, "throughput": 11565.200720802452}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5700}}
:::MLLOG {"namespace": "", "time_ms": 1634343128002, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11565.200720802452, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343129141, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02351235120192818, "data": 0.000520899482395338, "loss": 0.7919802100425182, "loss_classifier": 0.26501764115735726, "loss_box_reg": 0.11925374155257708, "loss_mask": 0.2938615746031637, "loss_objectness": 0.055046803628296954, "loss_rpn_box_reg": 0.058800448673600764, "throughput": 11568.387936366571}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5750}}
:::MLLOG {"namespace": "", "time_ms": 1634343129141, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11568.387936366571, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343130296, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023508965229165964, "data": 0.0005173261823325321, "loss": 0.7900509134153354, "loss_classifier": 0.26426563145460336, "loss_box_reg": 0.11906425041123454, "loss_mask": 0.2932600465082917, "loss_objectness": 0.05478083086970808, "loss_rpn_box_reg": 0.05868015377519912, "throughput": 11570.054119717197}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5800}}
:::MLLOG {"namespace": "", "time_ms": 1634343130296, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11570.054119717197, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343131430, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023501812698494676, "data": 0.0005136956108940972, "loss": 0.7875284243470583, "loss_classifier": 0.26332788319139877, "loss_box_reg": 0.11870438368747203, "loss_mask": 0.2924852660056363, "loss_objectness": 0.05450293665831415, "loss_rpn_box_reg": 0.05850795432996429, "throughput": 11573.575344569996}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5850}}
:::MLLOG {"namespace": "", "time_ms": 1634343131430, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11573.575344569996, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343132567, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023495345398531122, "data": 0.0005102322869381663, "loss": 0.785217008738447, "loss_classifier": 0.26250866451904464, "loss_box_reg": 0.11834075965678825, "loss_mask": 0.2918226789266376, "loss_objectness": 0.05424419135391965, "loss_rpn_box_reg": 0.058300713834435296, "throughput": 11576.761072727402}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5900}}
:::MLLOG {"namespace": "", "time_ms": 1634343132567, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11576.761072727402, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343133702, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02348863749944863, "data": 0.0005068480467595973, "loss": 0.7837570590469517, "loss_classifier": 0.26205041050867905, "loss_box_reg": 0.11823850444335053, "loss_mask": 0.29126847475641915, "loss_objectness": 0.054043418421026536, "loss_rpn_box_reg": 0.058156250525323284, "throughput": 11580.067171047485}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 5950}}
:::MLLOG {"namespace": "", "time_ms": 1634343133702, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11580.067171047485, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343134854, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02348487317562103, "data": 0.0005035142501195271, "loss": 0.7819847044659157, "loss_classifier": 0.26149490822234656, "loss_box_reg": 0.11804136382028772, "loss_mask": 0.2906798242541651, "loss_objectness": 0.0538044756759579, "loss_rpn_box_reg": 0.05796413210466138, "throughput": 11581.923307227196}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6000}}
:::MLLOG {"namespace": "", "time_ms": 1634343134854, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11581.923307227196, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343135228, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.3675255543148501, "SEGM": 0.3362557901332909}, "metadata": {"file": "tools/train_mlperf.py", "lineno": 282, "epoch_num": 13}}
:::MLLOG {"namespace": "", "time_ms": 1634343135228, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 283, "epoch_num": 13}}
:::MLLOG {"namespace": "", "time_ms": 1634343135964, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 294, "epoch_num": 14}}
